id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
3549,201411,0,0.0,0.0,0.0,0.0,79.92,1428.0,,19.98,1000.0,713.0,,464.0,74.57,1028.0,43.48,0.0,6300.0,,0.0,12,,0.0,206.85,123.91,9.0,815.0,,11.0,-5.0,3500.0,0.0,0.133832912727673,0.0,19.98,,0.0,-5.0,,271.0,11.0,0.0,-5.0,18.0,12.0,273.91,-5.0,0.0,-8.0,0.0,195.83,394.0,173.94,7820.24,2722.04,195.83,195.83,76,121.0,543.66,0.721630021341369,0.0,,195.83,0,2429.57,19.0,-235.0,-8.0,717.27,0.0,0.0,64.0,0.0,0.0,587.49,538.24,0.0,0.0
3557,201412,0,11.0,0.0,0.0,0.0,171.91,2287.0,102.38,,1500.0,278.0,20.98,463.0,132.95,,19.99,31.0,,28.0,17.0,6,964.0,29.0,90.57,455.9,10.0,,771.0,12.0,,1500.0,4.0,0.133832912727673,12.0,,20.98,,,381.95,357.0,10.0,,,16.0,12.0,360.9,,0.0,,,,,39.99,,1500.0,,,49,451.0,224.23,0.079926420595367,,1254.0,,0,838.8,8.0,,,279.93,,,144.0,,,,273.93,0.0,
3558,201411,1,0.0,0.0,0.0,0.0,90.42,436.0,169.99,,2000.0,,67.96,,,,,,,,0.0,10,,0.0,,316.7,0.0,,,0.0,,4000.0,,0.090634138151029,0.0,,203.89,,,279.99,,0.0,,,,0.0,,,,,,,,,,2000.0,,,50,315.0,,0.156301087833759,,,,1,846.63,,,,,,,94.0,,,,,,
3562,201411,0,0.0,0.0,0.0,0.0,166.43,451.0,222.58,126.12,200.0,,174.86,,,180.0,99.21,,1300.0,,0.0,3,,0.0,,563.78,0.0,99.0,,0.0,-9.0,1500.0,,0.090634138151029,0.0,405.89,610.75,,-9.0,687.78,,0.0,0.0,-9.0,,0.0,,-9.0,,-9.0,0.0,155.07,90.0,396.89,600.0,1100.0,,151.53,61,562.0,,0.357323965312407,,,,1,293.97,,-51.0,-9.0,,,0.0,19.0,0.0,0.0,465.21,,,0.0
3563,201411,1,21.0,0.0,0.0,0.0,78.57,980.0,31.88,69.98,930.0,400.0,60.0,,59.49,273.0,17.98,,1865.96,,0.0,12,,0.0,80.59,392.87,0.0,196.0,529.0,0.0,8.0,2505.96,,0.133832912727673,0.0,69.98,300.0,1.35,8.0,141.97,297.0,6.0,,8.0,,8.0,297.45,8.0,,-1.0,0.0,67.32,61.0,109.97,960.0,2185.96,67.32,98.0942857142857,30,390.0,142.6,-0.411786729965823,,,,0,590.02,20.0,-812.0,-43.0,403.05,,0.0,53.0,0.0,0.0,,185.05,0.0,0.0
3567,201412,0,0.0,0.0,0.0,0.0,117.66,957.0,83.19,,1500.0,481.0,204.28,,120.12,,12.55,,,,0.0,12,,0.0,150.6,518.77,0.0,,,0.0,,3000.0,,0.133832912727673,0.0,,701.23,,,582.33,301.0,6.0,,,,7.0,304.82,,,,,,,87.85,,1500.0,,,72,381.0,447.99,0.721630021341369,,,,0,2466.92,17.0,,,522.25,,,140.0,,,,460.65,38.5,
3571,201410,1,20.0,0.0,0.0,0.0,,233.0,64.64,38.37,400.0,,75.3,,,,,,,,0.0,8,,0.0,,,0.0,,,0.0,,800.0,,0.0571981886428283,0.0,460.44,392.54,,,193.92,,0.0,,,,0.0,,,,,,,,,,400.0,,,40,,,-0.133343746407103,,,,1,250.0,,,,,,,24.0,,,,,,
3573,201411,0,9.0,0.0,0.0,0.0,,496.0,,27.0,370.0,,36.66,,41.83,,,,,,0.0,12,,0.0,,,0.0,,80.0,0.0,,370.0,,0.090634138151029,0.0,27.0,109.98,,,,188.0,0.0,,,,0.0,292.81,,,,,,,,,370.0,,,49,,,0.079926420595367,,,,1,763.34,,,,,,,15.0,,,,,,
3588,201412,0,21.0,0.0,0.0,0.0,49.99,1408.0,,,1800.0,353.0,59.99,413.0,81.67,269.0,20.48,,3600.0,14.0,0.0,12,349.0,0.0,78.29,99.98,10.0,36.0,553.0,11.0,-4.0,1800.0,,0.133832912727673,0.0,,239.97,0.0,-4.0,,299.0,11.0,0.0,-4.0,9.0,12.0,395.16,-4.0,,-4.0,0.0,195.86,269.0,40.97,1600.0,2600.0,195.86,195.86,61,99.0,258.37,0.357323965312407,,418.0,,0,1070.84,16.0,-63.0,-4.0,412.61,,0.0,123.0,0.0,0.0,587.58,331.81,56.69,0.0
3591,201412,0,0.0,0.0,0.0,0.0,63.63,1419.0,,37.33,1074.0,321.0,35.12,170.0,,224.0,,35.0,2148.0,7.0,0.0,12,271.0,0.0,64.66,445.41,3.0,41.0,,7.0,3.0,1074.0,14.0,0.133832912727673,0.0,261.31,245.84,0.0,3.0,,,9.0,3.73,3.0,10.0,10.0,,3.0,0.0,3.0,0.0,186.61,224.0,,1074.0,3222.0,186.61,186.61,65,305.0,264.23,0.534878115446101,,418.0,,0,680.51,22.0,-43.0,3.0,469.9,,0.0,-72.0,0.0,0.0,559.83,165.63,146.49,0.0
3594,201412,0,0.0,0.0,0.0,0.0,,782.0,,68.69,2824.0,395.0,67.97,,,183.0,,,2824.0,,0.0,12,,0.0,100.23,,0.0,74.0,,0.0,30.0,5160.91,,0.133832912727673,0.0,290.93,339.85,,30.0,,,0.0,8.94,30.0,,1.0,,30.0,,30.0,0.0,447.14,183.0,,2334.07,5158.07,,447.14,30,,280.39,-0.411786729965823,,,,1,772.2,16.0,-137.0,30.0,485.7,,1.0,-61.0,1.0,1.0,447.14,195.0,89.35,1.0
3595,201411,0,14.0,0.0,0.0,0.0,150.33,4718.0,29.45,41.41,2000.0,1412.0,69.84,865.0,171.33,1005.0,67.35,0.0,2000.0,393.0,67.0,12,6338.0,81.0,379.16,853.1,7.0,696.0,596.0,9.0,0.0,4000.0,0.0,0.133832912727673,14.0,237.42,464.94,0.0,0.0,161.21,679.0,12.0,0.0,0.0,43.0,12.0,809.42,2.0,0.0,0.0,0.0,287.31,353.0,186.9,6000.0,8000.0,287.31,287.31,48,639.0,499.65,0.079926420595367,0.0,,291.51,0,173.25,43.0,-537.0,0.0,1472.54,0.0,0.0,-80.0,0.0,0.0,861.93,712.89,50.47,0.0
3600,201410,0,0.0,0.0,0.0,0.0,,1388.0,,,1000.0,75.0,46.78,298.0,,1060.0,,0.0,6880.0,,0.0,5,,0.0,54.45,,3.0,939.0,,4.0,0.0,2000.0,0.0,0.133832912727673,0.0,,93.57,0.0,0.0,,,3.0,0.0,0.0,5.0,5.0,,0.0,0.0,-1.0,0.0,320.6,339.0,,8060.0,4100.0,320.6,320.6,72,,,0.721630021341369,0.0,,295.343333333333,0,877.0,3.0,-57.0,-1.0,76.95,0.0,0.0,98.0,0.0,0.0,961.8,,0.0,0.0
3612,201410,0,0.0,0.0,0.0,0.0,187.78,3714.0,25.99,,2000.0,,,,110.58,515.0,35.31,,12335.07,13.0,7.0,12,218.0,15.0,,989.93,0.0,369.0,,0.0,5.0,8500.0,0.0,0.133832912727673,8.0,,,8.55,5.0,25.99,362.0,0.0,,5.0,,0.0,434.23,5.0,,-46.0,,427.66,371.0,105.97,5500.0,3000.0,305.704,427.66,50,713.0,166.56,0.156301087833759,17.1,,275.215,1,,,-1149.0,-46.0,,2.46,0.0,203.0,0.0,0.0,,191.27,,0.0
3614,201412,0,16.0,0.0,0.0,0.0,76.32,3989.0,28.82,16.32,1500.0,916.0,95.13,932.0,154.2,,,246.0,,168.0,41.0,12,3744.0,46.0,239.16,373.83,11.0,,869.0,12.0,,3000.0,42.0,0.133832912727673,5.0,48.97,475.71,,,144.11,648.0,12.0,,,46.0,12.0,654.74,,0.0,,,,,,,1500.0,,,69,370.0,782.76,0.721630021341369,,3762.0,,0,14004.18,37.0,,,925.68,,,63.0,,,,795.8,0.0,
3619,201411,0,18.0,0.0,0.0,0.0,,4714.0,38.48,,300.0,,53.96,,,,176.44,,800.0,106.0,48.0,6,2003.0,82.0,,,0.0,,222.0,0.0,,600.0,,0.133832912727673,34.0,,53.96,,,195.91,,0.0,,,,0.0,,,,,,,,352.89,,300.0,,,56,,,0.242879678877368,,,,1,250.0,,,,,,,99.0,,,,,,
3621,201410,0,0.0,0.0,0.0,0.0,,499.0,,,700.0,,,,19.23,255.0,9.99,,700.0,,0.0,5,,0.0,,,0.0,153.0,,0.0,12.0,700.0,,0.090634138151029,0.0,,,1.92,12.0,,93.0,0.0,1.92,12.0,,0.0,134.61,12.0,,12.0,,96.13,255.0,9.99,360.0,700.0,96.13,,31,,0.0,-0.411786729965823,,,,1,,,-3.0,12.0,,,0.0,308.0,0.0,0.0,96.13,32.5,,0.0
3624,201411,1,6.0,0.0,0.0,0.0,68.62,711.0,44.98,,1204.0,,57.18,,67.79,,37.99,,,,0.0,12,,0.0,,170.91,0.0,,682.0,0.0,,2408.0,,0.133832912727673,0.0,,247.51,,,89.97,213.0,0.0,,,,0.0,282.64,,,,,,,189.97,,1204.0,,,32,169.0,150.92,-0.354107585360257,,,,1,473.96,,,,,,,30.0,,,,193.77,,
3631,201410,0,4.0,0.0,0.0,0.0,,289.0,28.51,11.21,993.19,,9.44,,,,24.07,,,,0.0,10,,0.0,,,0.0,,249.0,0.0,,3938.73,,0.090634138151029,0.0,78.47,37.78,,,199.57,,0.0,,,,0.0,,,,,,,,96.28,,993.19,,,29,,,-0.411786729965823,,,,1,301.09,,,,,,,-39.0,,,,,,
3632,201410,0,0.0,0.0,0.0,0.0,61.84,897.0,,,1000.0,299.0,97.24,,95.98,,34.78,,,,0.0,12,,0.0,59.96,432.88,0.0,,,0.0,,1000.0,,0.133832912727673,0.0,,494.14,,,,287.0,5.0,,,,6.0,287.94,,,,,,,243.46,,1000.0,,,55,299.0,39.41,0.219380082347677,,,,1,129.96,5.0,,,299.84,,,99.0,,,,184.63,0.0,
3636,201411,0,0.0,0.0,0.0,0.0,52.89,1740.0,,,1430.88,,,121.0,,1641.0,,6.0,2430.88,2.0,2.0,12,29.0,4.0,,292.98,1.0,1472.0,,2.0,2.0,3222.69,2.0,0.133832912727673,2.0,,,0.0,2.0,,,2.0,0.0,2.0,3.0,2.0,,2.0,0.0,-1.0,,184.16,529.0,,1000.0,1430.88,184.16,,29,292.0,0.0,-0.411786729965823,3.68,,184.16,0,,,-7.0,-1.0,,3.68,0.0,461.0,0.0,0.0,184.16,0.0,,0.0
3638,201412,1,4.0,0.0,0.0,0.0,,230.0,29.24,,2917.72,,,,,,,,,,0.0,12,,0.0,,,0.0,,137.0,0.0,,2917.72,,0.0571981886428283,0.0,,,,,116.96,,0.0,,,,0.0,,,,,,,,,,2917.72,,,54,,,0.219380082347677,,,,1,1874.13,,,,,,,230.0,,,,,,
3641,201410,0,0.0,0.0,0.0,0.0,151.45,3388.0,,24.74,800.0,636.0,21.66,442.0,161.25,1969.0,19.99,163.0,3400.0,176.0,62.0,12,5279.0,64.0,202.56,1060.15,12.0,1638.0,,12.0,3.0,1800.0,12.0,0.133832912727673,2.0,98.99,64.99,0.0,3.0,,750.0,9.0,3.19,3.0,6.0,10.0,753.83,3.0,287.56,3.0,3.19,159.28,366.0,99.98,3800.0,800.0,159.28,159.28,66,794.0,500.5,0.534878115446101,3.19,2090.0,159.28,0,4828.28,17.0,-89.0,3.0,641.43,0.0,0.0,23.0,0.0,0.0,477.84,1509.92,0.0,0.0
3650,201412,0,20.0,0.0,0.0,0.0,200.55,3697.0,124.95,105.16,1500.0,1039.0,26.98,,140.32,366.0,255.44,,4560.16,7.0,3.0,8,141.0,7.0,249.23,1118.5,0.0,6.0,437.0,0.0,28.0,2150.0,,0.133832912727673,4.0,525.8,80.95,0.0,28.0,481.52,506.0,2.0,7.36,28.0,,3.0,556.09,28.0,,28.0,7.36,184.16,366.0,1032.9,2000.0,1500.0,184.16,184.16,46,866.0,558.89,-0.016208722718011,7.36,,184.16,1,416.94,26.0,-41.0,5.0,1185.13,,1.0,26.0,1.0,1.0,552.48,538.1,142.33,1.0
3651,201410,0,20.0,0.0,0.0,0.0,,231.0,,106.52,1400.0,,,,,,85.6,,,,0.0,8,,0.0,,,0.0,,108.0,0.0,,4200.0,,0.0571981886428283,0.0,532.63,,,,,,0.0,,,,0.0,,,,,,,,599.22,,1400.0,,,74,,,0.721630021341369,,,,1,1840.17,,,,,,,47.0,,,,,,
3652,201411,1,11.0,0.0,0.0,0.0,,338.0,,,320.0,,40.71,,,,49.98,,,,0.0,5,,0.0,,,0.0,,294.0,0.0,,960.0,,0.090634138151029,0.0,,284.97,,,,,0.0,,,,0.0,,,,,,,,169.96,,320.0,,,39,,,-0.231735369185606,,,,1,15.03,,,,,,,12.0,,,,,,
3660,201410,0,9.0,0.0,0.0,0.0,170.96,1646.0,24.99,26.63,1000.0,472.0,,737.0,237.58,,295.46,15.0,2000.0,22.0,7.0,6,519.0,8.0,189.86,435.92,10.0,,404.0,12.0,,3000.0,3.0,0.133832912727673,1.0,79.91,,,,49.99,693.0,11.0,,,32.0,11.0,727.91,,0.0,,,,,1138.97,,1000.0,,,45,432.0,570.64,-0.0304781166421273,,836.0,,0,1706.37,30.0,,,493.38,,,65.0,,,,702.65,11.53,
3661,201410,0,0.0,0.0,0.0,0.0,,633.0,,,1000.0,,,,23.4,416.0,,,3600.0,,0.0,12,,0.0,,,0.0,52.0,,0.0,3.0,1000.0,0.0,0.133832912727673,0.0,,,4.76,3.0,,23.0,0.0,2.38,3.0,,0.0,23.4,3.0,,3.0,2.38,119.06,416.0,,600.0,1000.0,119.06,119.06,49,,42.99,0.079926420595367,0.0,,119.06,1,750.0,,-39.0,3.0,,0.0,0.0,633.0,0.0,0.0,238.12,56.73,,0.0
3664,201411,0,0.0,0.0,0.0,0.0,,4478.0,,,3000.0,249.0,,502.0,52.75,1371.0,27.99,27.0,14200.0,62.0,45.0,12,2466.0,56.0,112.45,,6.0,1265.0,,7.0,2.0,8000.0,16.0,0.133832912727673,11.0,,,0.0,-9.0,,98.0,9.0,0.0,2.0,13.0,10.0,129.31,2.0,0.0,-9.0,0.0,290.174,126.0,55.98,14141.89,9900.0,238.12,357.815,68,,38.88,0.648196909605187,5.18,,238.12,0,,6.0,-3047.0,-9.0,251.91,0.0,0.0,326.0,0.0,0.0,1751.63,0.0,0.0,0.0
3665,201411,1,21.0,0.0,0.0,0.0,,174.0,41.51,41.76,500.0,,57.49,,,,,,,,0.0,12,,0.0,,,0.0,,78.0,0.0,,1000.0,,0.0571981886428283,0.0,334.08,402.43,,,290.57,,0.0,,,,0.0,,,,,,,,,,500.0,,,42,,,-0.0737564789495467,,,,1,518.73,,,,,,,-39.0,,,,,,
3668,201412,1,32.0,0.0,0.0,1.0,97.67,3052.0,55.38,67.44,1500.0,407.0,,206.0,96.22,,72.3,76.0,,171.0,51.0,12,2565.0,53.0,120.08,396.85,12.0,,320.0,12.0,,3000.0,19.0,0.133832912727673,2.0,337.28,,,,201.94,442.0,10.0,,,10.0,11.0,443.83,,0.0,,,,,209.93,,1500.0,,,55,392.0,450.0,0.219380082347677,,2926.0,,0,7137.38,17.0,,,411.87,,,20.0,,,,655.96,0.0,
3671,201410,1,15.0,0.0,0.0,0.0,30.83,344.0,46.32,70.0,1000.0,,104.96,,,310.0,104.28,,565.74,,0.0,12,,0.0,,215.81,0.0,7.0,130.0,0.0,5.0,2000.0,,0.090634138151029,0.0,280.0,269.91,5.3,5.0,138.96,,0.0,7.95,5.0,,0.0,,5.0,,3.0,2.65,132.45,310.0,283.37,565.74,1000.0,132.45,132.45,32,143.0,,-0.354107585360257,0.0,,132.45,1,188.52,,-1.0,3.0,,,0.0,74.0,0.0,0.0,397.35,,,0.0
3673,201410,1,0.0,0.0,0.0,0.0,49.33,884.0,,,2500.0,402.0,42.16,,152.99,,59.37,,,,0.0,12,,0.0,127.6,230.37,0.0,,,0.0,,7500.0,,0.133832912727673,0.0,,210.82,,,,619.0,4.0,,,,5.0,623.12,,,,,,,230.93,,2500.0,,,66,196.0,204.25,0.534878115446101,,,,1,2134.06,9.0,,,404.84,,,108.0,,,,260.16,0.0,
3675,201412,1,6.0,0.0,0.0,0.0,120.47,515.0,,80.59,2000.0,,,,,,,,,,0.0,12,,0.0,,266.95,0.0,,350.0,0.0,,6000.0,,0.090634138151029,0.0,886.49,,,,,,0.0,,,,0.0,,,,,,,,,,2000.0,,,41,264.0,,-0.133343746407103,,,,1,,,,,,,,1.0,,,,,,
3676,201412,1,0.0,0.0,0.0,0.0,74.15,1279.0,31.78,48.36,1500.0,769.0,28.78,489.0,40.23,976.0,57.7,0.0,3500.0,,0.0,12,,0.0,150.82,370.83,5.0,652.0,,6.0,26.0,3000.0,0.0,0.133832912727673,0.0,241.88,133.95,7.92,26.0,113.95,201.0,12.0,11.88,26.0,22.0,12.0,201.18,26.0,0.0,13.0,15.84,198.03,367.0,288.59,6000.0,3500.0,198.03,198.03,47,367.0,332.41,0.079926420595367,7.92,,198.03,0,1209.1,38.0,-53.0,10.0,834.34,,1.0,1.0,1.0,1.0,594.09,377.4,60.85,1.0
3681,201412,0,0.0,0.0,0.0,0.0,,314.0,142.64,129.84,500.0,,64.95,,,,156.44,,,,0.0,12,,0.0,,,0.0,,,0.0,,500.0,,0.090634138151029,0.0,334.64,129.91,,,245.98,,0.0,,,,0.0,,,,,,,,260.91,,500.0,,,26,,,-0.411786729965823,,,,1,560.13,,,,,,,-42.0,,,,,,
3690,201411,0,0.0,0.0,0.0,0.0,,576.0,,,1000.0,,,,29.87,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.090634138151029,0.0,,,,,,149.0,0.0,,,,0.0,149.39,,,,,,,,,1000.0,,,63,,0.0,0.412255795406189,,,,1,,,,,,,,576.0,,,,34.61,,
3691,201411,0,0.0,0.0,0.0,0.0,472.89,927.0,,55.97,1066.0,829.0,95.93,,39.99,,174.95,,,,0.0,12,,0.0,274.81,688.84,0.0,,,0.0,,2132.0,,0.133832912727673,0.0,55.97,95.93,,,,79.0,5.0,,,,6.0,79.99,,,,,,,404.88,,1066.0,,,55,686.0,420.37,0.219380082347677,,,,1,1648.1,22.0,,,967.84,,,33.0,,,,400.4,137.84,
3697,201410,1,113.0,3.0,1.0,2.0,37.99,599.0,44.18,29.66,1500.0,,107.17,,52.98,567.0,,,,,0.0,12,,0.0,,265.95,0.0,223.0,310.0,0.0,18.0,1500.0,0.0,0.133832912727673,0.0,88.98,750.19,9.34,18.0,220.96,264.0,0.0,,18.0,,0.0,264.94,18.0,,,,,567.0,,,3931.12,233.38,,67,265.0,59.91,0.648196909605187,14.01,,233.38,1,947.55,,-21.0,,,23.35,0.0,45.0,0.0,0.0,,121.51,,0.0
3700,201410,0,21.0,0.0,0.0,0.0,,189.0,69.97,,1248.95,,118.76,,,,,,,,0.0,12,,0.0,,,0.0,,139.0,0.0,,1248.95,,0.0571981886428283,0.0,,237.52,,,69.97,,0.0,,,,0.0,,,,,,,,,,1248.95,,,27,,,-0.411786729965823,,,,1,419.82,,,,,,,98.0,,,,,,
3702,201412,0,16.0,0.0,0.0,0.0,,3987.0,,,2500.0,373.0,,,30.9,1074.0,91.19,0.0,7000.0,18.0,12.0,12,385.0,33.0,115.71,,0.0,705.0,989.0,0.0,6.0,8500.0,0.0,0.133832912727673,21.0,,,,6.0,,147.0,9.0,,62.0,,11.0,216.3,62.0,0.0,-2.0,0.0,414.83,284.0,434.45,7574.34,7000.0,414.83,414.83,61,,71.85,0.357323965312407,13.74,,343.67,0,765.78,10.0,-65.0,-2.0,505.09,41.22,1.0,255.0,0.0,3.0,,110.79,129.22,3.0
3704,201411,0,0.0,0.0,0.0,0.0,,290.0,42.78,143.37,2000.0,,42.11,,,,153.43,,,,0.0,12,,0.0,,,0.0,,,0.0,,2000.0,,0.090634138151029,0.0,629.81,336.88,,,213.91,,0.0,,,,0.0,,,,,,,,918.54,,2000.0,,,66,,,0.534878115446101,,,,1,682.05,,,,,,,-60.0,,,,,,
3708,201411,0,16.0,0.0,0.0,0.0,,2057.0,,,2331.1,521.0,,1079.0,,1864.0,,17.0,550.35,7.0,18.0,12,282.0,20.0,104.38,,11.0,1495.0,659.0,12.0,,4662.2,4.0,0.133832912727673,2.0,,,,,,,12.0,,,31.0,12.0,,,0.0,,,,1864.0,,2752.48,2876.12,,,48,,264.51,0.079926420595367,,418.0,,0,2550.0,5.0,,,521.93,,0.0,898.0,0.0,0.0,,194.6,0.0,0.0
3711,201411,0,0.0,0.0,0.0,0.0,38.35,1053.0,,,2000.0,466.0,,,,400.0,,,3000.0,,0.0,12,,0.0,93.56,268.45,0.0,27.0,,0.0,24.0,3000.0,,0.133832912727673,0.0,,,0.0,24.0,,,9.0,10.53,24.0,,10.0,,24.0,,24.0,10.53,175.7,400.0,,2000.0,2000.0,175.7,175.7,64,179.0,76.14,0.534878115446101,0.0,,175.7,0,,10.0,,24.0,467.82,,1.0,301.0,1.0,1.0,527.1,26.97,0.0,1.0
3718,201412,0,15.0,0.0,0.0,0.0,55.14,2263.0,,35.38,665.0,270.0,35.97,713.0,62.3,,,98.0,,75.0,25.0,3,1196.0,27.0,61.63,240.74,11.0,,982.0,12.0,,665.0,17.0,0.133832912727673,2.0,106.14,35.97,,,,220.0,9.0,,,31.0,12.0,221.91,,287.88,,,,,,,665.0,,,37,239.0,417.11,-0.231735369185606,,1672.0,,0,1263.99,9.0,,,271.55,,,33.0,,,,352.34,0.0,
3721,201412,0,46.0,0.0,0.0,1.0,,1091.0,,,500.0,,,283.0,,900.0,,0.0,2730.0,,0.0,6,,0.0,,,0.0,730.0,963.0,1.0,27.0,500.0,0.0,0.133832912727673,0.0,,,15.21,27.0,,,5.0,5.07,27.0,5.0,9.0,,27.0,0.0,27.0,,253.44,417.0,,2730.0,500.0,253.44,,51,,,0.156301087833759,0.0,,253.44,0,,,-17.0,27.0,,2.9,1.0,1091.0,1.0,2.0,253.44,,,2.0
3732,201411,1,56.0,0.0,0.0,1.0,65.59,1356.0,,,1000.0,564.0,100.75,505.0,8.2,1187.0,,0.0,,,0.0,12,,0.0,125.84,423.19,8.0,812.0,499.0,9.0,,2000.0,0.0,0.133832912727673,0.0,,489.31,,,,39.0,11.0,,,19.0,12.0,57.4,,0.0,,,,1187.0,,1157.88,1000.0,,,59,287.0,414.62,0.357323965312407,,,,0,234.43,43.0,,,820.88,,0.0,48.0,0.0,0.0,,523.53,253.01,0.0
3737,201410,1,16.0,0.0,0.0,0.0,87.98,1050.0,119.95,62.49,600.0,345.0,41.41,,179.52,,82.78,,,,0.0,12,,0.0,96.96,259.95,0.0,,625.0,0.0,,600.0,,0.133832912727673,0.0,124.98,289.87,,,234.94,420.0,9.0,,,,11.0,427.83,,,,,,,344.01,,600.0,,,27,258.0,455.16,-0.411786729965823,,,,0,79.68,16.0,,,395.02,,,35.0,,,,443.01,47.16,
3740,201410,0,4.0,0.0,0.0,0.0,53.45,749.0,,,1000.0,71.0,,,51.4,,,,,,0.0,12,,0.0,35.99,347.53,0.0,,708.0,0.0,,1000.0,,0.133832912727673,0.0,,,,,,359.0,0.0,,,,0.0,359.86,,,,,,,,,1000.0,,,59,229.0,198.74,0.357323965312407,,,,1,,2.0,,,71.99,,,358.0,,,,232.5,0.0,
3744,201410,0,21.0,0.0,0.0,0.0,,3658.0,15.99,25.31,2000.0,286.0,27.99,299.0,26.09,1121.0,79.98,70.0,4000.0,92.0,63.0,10,2642.0,69.0,60.52,,10.0,765.0,245.0,12.0,5.0,2000.0,5.0,0.133832912727673,6.0,75.94,139.99,0.0,-6.0,31.98,182.0,11.0,0.0,5.0,16.0,12.0,182.64,5.0,0.0,-6.0,0.0,371.3,268.0,359.93,6800.0,4000.0,359.48,371.3,55,,139.09,0.219380082347677,6.95,2090.0,347.66,0,3364.62,12.0,-184.0,-6.0,370.92,0.0,0.0,82.0,0.0,0.0,1113.9,176.57,83.01,0.0
3748,201412,0,18.0,0.0,0.0,0.0,,282.0,,,800.0,,51.97,,,,19.99,,,,0.0,8,,0.0,,,0.0,,69.0,0.0,,800.0,,0.090634138151029,0.0,,103.94,,,,,0.0,,,,0.0,,,,,,,,139.97,,800.0,,,26,,,-0.411786729965823,,,,1,812.18,,,,,,,132.0,,,,,,
3750,201412,0,15.0,0.0,0.0,0.0,505.7,725.0,217.87,236.15,1000.0,349.0,183.75,,319.59,,170.26,,,,0.0,12,,0.0,116.64,1198.74,0.0,,247.0,0.0,,1000.0,,0.133832912727673,0.0,997.89,435.84,,,471.71,555.0,0.0,,,,0.0,560.88,,,,,,,574.51,,1000.0,,,47,1191.0,651.22,0.079926420595367,,,,1,1633.94,3.0,,,349.94,,,-62.0,,,,809.89,0.0,
3761,201410,0,56.0,0.0,0.0,1.0,90.96,2243.0,,11.19,2761.73,,34.99,148.0,,,37.88,4.0,,14.0,13.0,12,457.0,16.0,,202.91,11.0,,350.0,11.0,,2761.73,2.0,0.133832912727673,3.0,55.97,69.99,,,,,9.0,,,6.0,12.0,,,0.0,,,,,303.04,,2761.73,,,76,201.0,542.92,0.721630021341369,,,,0,4816.75,,,,,,,45.0,,,,869.68,,
3774,201412,0,0.0,0.0,0.0,0.0,,217.0,169.43,32.27,1000.0,,318.59,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.0571981886428283,0.0,225.93,1116.4,,,521.0,,0.0,,,,0.0,,,,,,,,,,1000.0,,,49,,,0.079926420595367,,,,1,193.33,,,,,,,-48.0,,,,,,
3776,201411,0,0.0,0.0,0.0,0.0,89.57,3950.0,11.18,28.96,3000.0,332.0,19.59,369.0,30.27,602.0,17.18,284.0,6000.0,328.0,79.0,12,2915.0,81.0,81.11,414.83,12.0,265.0,,12.0,0.0,3000.0,64.0,0.133832912727673,2.0,126.93,76.99,0.0,0.0,55.96,135.0,12.0,0.0,0.0,33.0,12.0,137.45,0.0,0.0,0.0,0.0,334.81,264.0,85.98,8000.0,5000.0,323.185,334.81,61,406.0,173.53,0.357323965312407,0.0,418.0,311.56,0,3926.17,35.0,-100.0,0.0,340.86,0.0,0.0,4.0,0.0,0.0,1004.43,164.71,0.0,0.0
3778,201412,1,0.0,0.0,0.0,0.0,,266.0,125.17,88.47,800.0,,86.62,,,,,,,,0.0,4,,0.0,,,0.0,,,0.0,,1753.96,,0.090634138151029,0.0,176.95,281.45,,,250.36,,0.0,,,,0.0,,,,,,,,,99.99,876.98,,,22,,,-0.690749137734589,,,,1,283.54,,,,,,,1.0,,,,,,
3782,201410,0,0.0,0.0,0.0,0.0,,294.0,54.26,63.4,1000.0,,57.3,,,150.0,61.22,,1000.0,,0.0,12,,0.0,,,0.0,0.0,,0.0,2.0,1000.0,,0.090634138151029,0.0,507.2,139.93,,2.0,289.94,,0.0,3.2,2.0,,0.0,,2.0,,2.0,0.0,159.99,150.0,278.28,435.59,1435.59,,159.99,41,,,-0.133343746407103,,,,1,588.0,,-2.0,2.0,,,0.0,9.0,0.0,0.0,319.98,,,0.0
